VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w, _output3.x, _output3.y
8880, 7737, -11.97674, -97.69295, -178.96144,  198.96144, -11.97674,  97.69295,  10.00,  198.96144, -12.08136,  97.41048,  10.00,  198.9355,  0.20972,  0.31104
8881, 7739, -11.85161, -96.31844, -178.98958,  198.98958, -11.85161,  96.31844,  10.00,  198.98958, -11.95627,  96.03593,  10.00,  198.96375,  0.22131,  0.3269
8882, 7734, -11.2621, -96.63203, -178.82571,  198.82571, -11.2621,  96.63203,  10.00,  198.82571, -11.36689,  96.34937,  10.00,  198.79968,  0.22583,  0.31006
8883, 7738, -12.07672, -98.41157, -178.89777,  198.89777, -12.07672,  98.41157,  10.00,  198.89777, -12.18135,  98.12905,  10.00,  198.87173,  0.20435,  0.30078
8884, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8885, 7737, -11.97674, -97.69295, -178.96144,  198.96144, -11.97674,  97.69295,  10.00,  198.96144, -12.08136,  97.41048,  10.00,  198.9355,  0.20972,  0.31104
8886, 7738, -12.07672, -98.41157, -178.89777,  198.89777, -12.07672,  98.41157,  10.00,  198.89777, -12.18135,  98.12905,  10.00,  198.87173,  0.20435,  0.30078
8887, 7741, -12.60367, -99.60011, -178.95416,  198.95416, -12.60367,  99.60011,  10.00,  198.95416, -12.70818,  99.31769,  10.00,  198.92816,  0.19543,  0.30078
8888, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8889, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8890, 7739, -11.85161, -96.31844, -178.98958,  198.98958, -11.85161,  96.31844,  10.00,  198.98958, -11.95627,  96.03593,  10.00,  198.96375,  0.22131,  0.3269
8891, 7737, -11.97674, -97.69295, -178.96144,  198.96144, -11.97674,  97.69295,  10.00,  198.96144, -12.08136,  97.41048,  10.00,  198.9355,  0.20972,  0.31104
8892, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8893, 7737, -11.97674, -97.69295, -178.96144,  198.96144, -11.97674,  97.69295,  10.00,  198.96144, -12.08136,  97.41048,  10.00,  198.9355,  0.20972,  0.31104
8894, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8895, 7739, -11.85161, -96.31844, -178.98958,  198.98958, -11.85161,  96.31844,  10.00,  198.98958, -11.95627,  96.03593,  10.00,  198.96375,  0.22131,  0.3269
8896, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8897, 7736, -10.92127, -95.8049, -178.80544,  198.80544, -10.92127,  95.8049,  10.00,  198.80544, -11.02612,  95.52216,  10.00,  198.77942,  0.2395,  0.31958
8898, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8899, 7733, -10.54588, -94.92185, -178.73602,  198.73602, -10.54588,  94.92185,  10.00,  198.73602, -10.65085,  94.63903,  10.00,  198.70999,  0.25684,  0.32739
8900, 7736, -10.92127, -95.8049, -178.80544,  198.80544, -10.92127,  95.8049,  10.00,  198.80544, -11.02612,  95.52216,  10.00,  198.77942,  0.2395,  0.31958
8901, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8902, 7739, -11.85161, -96.31844, -178.98958,  198.98958, -11.85161,  96.31844,  10.00,  198.98958, -11.95627,  96.03593,  10.00,  198.96375,  0.22131,  0.3269
8903, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8904, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8905, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8906, 7739, -11.85161, -96.31844, -178.98958,  198.98958, -11.85161,  96.31844,  10.00,  198.98958, -11.95627,  96.03593,  10.00,  198.96375,  0.22131,  0.3269
8907, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8908, 7745, -11.07253, -93.99289, -178.85484,  198.85484, -11.07253,  93.99289,  10.00,  198.85484, -11.17743,  93.71016,  10.00,  198.82909,  0.25757,  0.34546
8909, 7733, -10.54588, -94.92185, -178.73602,  198.73602, -10.54588,  94.92185,  10.00,  198.73602, -10.65085,  94.63903,  10.00,  198.70999,  0.25684,  0.32739
8910, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8911, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8912, 7741, -12.60367, -99.60011, -178.95416,  198.95416, -12.60367,  99.60011,  10.00,  198.95416, -12.70818,  99.31769,  10.00,  198.92816,  0.19543,  0.30078
8913, 7741, -12.60367, -99.60011, -178.95416,  198.95416, -12.60367,  99.60011,  10.00,  198.95416, -12.70818,  99.31769,  10.00,  198.92816,  0.19543,  0.30078
8914, 7747, -12.82342, -100.47147, -179.02531,  199.02531, -12.82342,  100.47147,  10.00,  199.02531, -12.92782,  100.18912,  10.00,  198.99925,  0.18921,  0.30078
8915, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8916, 7747, -12.82342, -100.47147, -179.02531,  199.02531, -12.82342,  100.47147,  10.00,  199.02531, -12.92782,  100.18912,  10.00,  198.99925,  0.18921,  0.30078
8917, 7748, -13.10913, -101.5543, -179.07013,  199.07013, -13.10913,  101.5543,  10.00,  199.07013, -13.21343,  101.27203,  10.00,  199.04402,  0.1814,  0.29639
8918, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8919, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8920, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8921, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8922, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8923, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8924, 7740, -12.48065, -97.86588, -179.09833,  199.09833, -12.48065,  97.86588,  10.00,  199.09833, -12.58512,  97.58356,  10.00,  199.07251,  0.20349,  0.31836
8925, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8926, 7748, -13.10913, -101.5543, -179.07013,  199.07013, -13.10913,  101.5543,  10.00,  199.07013, -13.21343,  101.27203,  10.00,  199.04402,  0.1814,  0.29639
8927, 7750, -13.43486, -101.50397, -179.91512,  199.91512, -13.43486,  101.50397,  10.00,  199.91512, -13.53841,  101.22208,  10.00,  199.88911,  0.15942,  0.31885
8928, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8929, 7746, -12.99883, -100.24599, -179.19106,  199.19106, -12.99883,  100.24599,  10.00,  199.19106, -13.1031,  99.96378,  10.00,  199.16505,  0.18433,  0.30835
8930, 7750, -13.43486, -101.50397, -179.91512,  199.91512, -13.43486,  101.50397,  10.00,  199.91512, -13.53841,  101.22208,  10.00,  199.88911,  0.15942,  0.31885
8931, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8932, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8933, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8934, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8935, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8936, 7742, -12.34317, -96.27393, -179.15321,  199.15321, -12.34317,  96.27393,  10.00,  199.15321, -12.44768,  95.99152,  10.00,  199.12753,  0.21509,  0.33643
8937, 7752, -13.10269, -98.56655, -180.17203,  200.17203, -13.10269,  98.56655,  10.00,  200.17203, -13.20616,  98.28471,  10.00,  200.1463,  0.17041,  0.35278
8938, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8939, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8940, 7749, -12.8651, -98.35942, -179.3972,  199.3972, -12.8651,  98.35942,  10.00,  199.3972, -12.96927,  98.07723,  10.00,  199.37141,  0.19299,  0.32739
8941, 7750, -13.43486, -101.50397, -179.91512,  199.91512, -13.43486,  101.50397,  10.00,  199.91512, -13.53841,  101.22208,  10.00,  199.88911,  0.15942,  0.31885
8942, 7752, -13.10269, -98.56655, -180.17203,  200.17203, -13.10269,  98.56655,  10.00,  200.17203, -13.20616,  98.28471,  10.00,  200.1463,  0.17041,  0.35278
8943, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8944, 7753, -12.43668, -94.47108, -179.62633,  199.62633, -12.43668,  94.47108,  10.00,  199.62633, -12.54085,  94.18892,  10.00,  199.60092,  0.21667,  0.37085
8945, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8946, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8947, 7752, -13.10269, -98.56655, -180.17203,  200.17203, -13.10269,  98.56655,  10.00,  200.17203, -13.20616,  98.28471,  10.00,  200.1463,  0.17041,  0.35278
8948, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8949, 7751, -12.70488, -96.72142, -179.49142,  199.49142, -12.70488,  96.72142,  10.00,  199.49142, -12.80906,  96.43925,  10.00,  199.46579,  0.20288,  0.3457
8950, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8951, 7753, -12.43668, -94.47108, -179.62633,  199.62633, -12.43668,  94.47108,  10.00,  199.62633, -12.54085,  94.18892,  10.00,  199.60092,  0.21667,  0.37085
8952, 7755, -13.29447, -100.17864, -181.27252,  201.27252, -13.29447,  100.17864,  10.00,  201.27252, -13.39685,  99.89725,  10.00,  201.24664,  0.1261,  0.37305
8953, 7752, -13.10269, -98.56655, -180.17203,  200.17203, -13.10269,  98.56655,  10.00,  200.17203, -13.20616,  98.28471,  10.00,  200.1463,  0.17041,  0.35278
8954, 7750, -13.43486, -101.50397, -179.91512,  199.91512, -13.43486,  101.50397,  10.00,  199.91512, -13.53841,  101.22208,  10.00,  199.88911,  0.15942,  0.31885
8955, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8956, 7752, -13.10269, -98.56655, -180.17203,  200.17203, -13.10269,  98.56655,  10.00,  200.17203, -13.20616,  98.28471,  10.00,  200.1463,  0.17041,  0.35278
8957, 7755, -13.29447, -100.17864, -181.27252,  201.27252, -13.29447,  100.17864,  10.00,  201.27252, -13.39685,  99.89725,  10.00,  201.24664,  0.1261,  0.37305
8958, 7753, -12.43668, -94.47108, -179.62633,  199.62633, -12.43668,  94.47108,  10.00,  199.62633, -12.54085,  94.18892,  10.00,  199.60092,  0.21667,  0.37085
8959, 7756, -11.85708, -92.06528, -179.38075,  199.38075, -11.85708,  92.06528,  10.00,  199.38075, -11.96161,  91.78291,  10.00,  199.35544,  0.24817,  0.38721
8960, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8961, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8962, 7757, -12.17644, -92.5843, -179.80705,  199.80705, -12.17644,  92.5843,  10.00,  199.80705, -12.28056,  92.30217,  10.00,  199.78178,  0.22803,  0.396
8963, 7753, -12.43668, -94.47108, -179.62633,  199.62633, -12.43668,  94.47108,  10.00,  199.62633, -12.54085,  94.18892,  10.00,  199.60092,  0.21667,  0.37085
8964, 7753, -12.43668, -94.47108, -179.62633,  199.62633, -12.43668,  94.47108,  10.00,  199.62633, -12.54085,  94.18892,  10.00,  199.60092,  0.21667,  0.37085
8965, 7757, -12.17644, -92.5843, -179.80705,  199.80705, -12.17644,  92.5843,  10.00,  199.80705, -12.28056,  92.30217,  10.00,  199.78178,  0.22803,  0.396
8966, 7756, -11.85708, -92.06528, -179.38075,  199.38075, -11.85708,  92.06528,  10.00,  199.38075, -11.96161,  91.78291,  10.00,  199.35544,  0.24817,  0.38721
8967, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8968, 7758, -12.38368, -93.50636, -180.69424,  200.69424, -12.38368,  93.50636,  10.00,  200.69424, -12.48694,  93.22462,  10.00,  200.66895,  0.19202,  0.41553
8969, 7757, -12.17644, -92.5843, -179.80705,  199.80705, -12.17644,  92.5843,  10.00,  199.80705, -12.28056,  92.30217,  10.00,  199.78178,  0.22803,  0.396
8970, 7759, -11.53271, -93.22032, -179.03566,  199.03566, -11.53271,  93.22032,  10.00,  199.03566, -11.63749,  92.93777,  10.00,  199.01015,  0.25269,  0.36157
8971, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8972, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8973, 7759, -11.53271, -93.22032, -179.03566,  199.03566, -11.53271,  93.22032,  10.00,  199.03566, -11.63749,  92.93777,  10.00,  199.01015,  0.25269,  0.36157
8974, 7744, -12.14007, -94.1041, -179.24652,  199.24652, -12.14007,  94.1041,  10.00,  199.24652, -12.24461,  93.82175,  10.00,  199.22104,  0.23328,  0.36108
8975, 7756, -11.85708, -92.06528, -179.38075,  199.38075, -11.85708,  92.06528,  10.00,  199.38075, -11.96161,  91.78291,  10.00,  199.35544,  0.24817,  0.38721
8976, 7759, -11.53271, -93.22032, -179.03566,  199.03566, -11.53271,  93.22032,  10.00,  199.03566, -11.63749,  92.93777,  10.00,  199.01015,  0.25269,  0.36157
8977, 7745, -11.07253, -93.99289, -178.85484,  198.85484, -11.07253,  93.99289,  10.00,  198.85484, -11.17743,  93.71016,  10.00,  198.82909,  0.25757,  0.34546
8978, 7743, -11.5483, -95.01539, -178.97281,  198.97281, -11.5483,  95.01539,  10.00,  198.97281, -11.65304,  94.7328,  10.00,  198.94705,  0.23706,  0.3396
8979, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
8980, 7758, -12.38368, -93.50636, -180.69424,  200.69424, -12.38368,  93.50636,  10.00,  200.69424, -12.48694,  93.22462,  10.00,  200.66895,  0.19202,  0.41553
8981, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8982, 7754, -12.67569, -95.38195, -180.48982,  200.48982, -12.67569,  95.38195,  10.00,  200.48982, -12.77904,  95.10014,  10.00,  200.46434,  0.18274,  0.39014
8983, 7755, -13.29447, -100.17864, -181.27252,  201.27252, -13.29447,  100.17864,  10.00,  201.27252, -13.39685,  99.89725,  10.00,  201.24664,  0.1261,  0.37305
8984, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
8985, 7758, -12.38368, -93.50636, -180.69424,  200.69424, -12.38368,  93.50636,  10.00,  200.69424, -12.48694,  93.22462,  10.00,  200.66895,  0.19202,  0.41553
8986, 7761, -11.91537, -90.93341, -179.98982,  199.98982, -11.91537,  90.93341,  10.00,  199.98982, -12.0194,  90.6513,  10.00,  199.96468,  0.23914,  0.42212
8987, 7757, -12.17644, -92.5843, -179.80705,  199.80705, -12.17644,  92.5843,  10.00,  199.80705, -12.28056,  92.30217,  10.00,  199.78178,  0.22803,  0.396
8988, 7761, -11.91537, -90.93341, -179.98982,  199.98982, -11.91537,  90.93341,  10.00,  199.98982, -12.0194,  90.6513,  10.00,  199.96468,  0.23914,  0.42212
8989, 7756, -11.85708, -92.06528, -179.38075,  199.38075, -11.85708,  92.06528,  10.00,  199.38075, -11.96161,  91.78291,  10.00,  199.35544,  0.24817,  0.38721
8990, 7757, -12.17644, -92.5843, -179.80705,  199.80705, -12.17644,  92.5843,  10.00,  199.80705, -12.28056,  92.30217,  10.00,  199.78178,  0.22803,  0.396
8991, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
8992, 7762, -12.09601, -91.84672, -180.88609,  200.88609, -12.09601,  91.84672,  10.00,  200.88609, -12.19918,  91.56499,  10.00,  200.8609,  0.20203,  0.44165
8993, 7758, -12.38368, -93.50636, -180.69424,  200.69424, -12.38368,  93.50636,  10.00,  200.69424, -12.48694,  93.22462,  10.00,  200.66895,  0.19202,  0.41553
8994, 7758, -12.38368, -93.50636, -180.69424,  200.69424, -12.38368,  93.50636,  10.00,  200.69424, -12.48694,  93.22462,  10.00,  200.66895,  0.19202,  0.41553
8995, 7762, -12.09601, -91.84672, -180.88609,  200.88609, -12.09601,  91.84672,  10.00,  200.88609, -12.19918,  91.56499,  10.00,  200.8609,  0.20203,  0.44165
8996, 7761, -11.91537, -90.93341, -179.98982,  199.98982, -11.91537,  90.93341,  10.00,  199.98982, -12.0194,  90.6513,  10.00,  199.96468,  0.23914,  0.42212
8997, 7763, -12.87994, -97.5281, -182.71091,  202.71091, -12.87994,  97.5281,  10.00,  202.71091, -12.98115,  97.24723,  10.00,  202.68524,  0.07886,  0.43286
8998, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
8999, 7755, -13.29447, -100.17864, -181.27252,  201.27252, -13.29447,  100.17864,  10.00,  201.27252, -13.39685,  99.89725,  10.00,  201.24664,  0.1261,  0.37305
9000, 7763, -12.87994, -97.5281, -182.71091,  202.71091, -12.87994,  97.5281,  10.00,  202.71091, -12.98115,  97.24723,  10.00,  202.68524,  0.07886,  0.43286
9001, 7755, -13.29447, -100.17864, -181.27252,  201.27252, -13.29447,  100.17864,  10.00,  201.27252, -13.39685,  99.89725,  10.00,  201.24664,  0.1261,  0.37305
9002, 7764, -13.51519, -102.00065, -182.29022,  202.29022, -13.51519,  102.00065,  10.00,  202.29022, -13.61655,  101.71972,  10.00,  202.26419,  0.07196,  0.38599
9003, 7765, -12.27829, -93.12236, -181.94794,  201.94794, -12.27829,  93.12236,  10.00,  201.94794, -12.38043,  92.8411,  10.00,  201.92264,  0.15381,  0.46289
9004, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
9005, 7763, -12.87994, -97.5281, -182.71091,  202.71091, -12.87994,  97.5281,  10.00,  202.71091, -12.98115,  97.24723,  10.00,  202.68524,  0.07886,  0.43286
9006, 7760, -12.79971, -96.01238, -181.66737,  201.66737, -12.79971,  96.01238,  10.00,  201.66737, -12.90195,  95.7311,  10.00,  201.64188,  0.14075,  0.42212
9007, 7765, -12.27829, -93.12236, -181.94794,  201.94794, -12.27829,  93.12236,  10.00,  201.94794, -12.38043,  92.8411,  10.00,  201.92264,  0.15381,  0.46289
