VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
9419, 4806, -28.66064, -30.42117, -192.73875,  212.73875, -28.66064,  30.42117,  10.00,  212.73875, -28.81046,  30.07446,  10.00,  212.59883
9420, 4807, -28.56113, -19.90071, -193.72177,  213.72177, -28.56113,  19.90071,  10.00,  213.72177, -28.72806,  19.49354,  10.00,  213.58167
9421, 4808, -30.00201, -31.06928, -193.14182,  213.14182, -30.00201,  31.06928,  10.00,  213.14182, -30.15167,  30.72147,  10.00,  213.00198
9422, 4809, -30.03051, -20.22549, -193.94666,  213.94666, -30.03051,  20.22549,  10.00,  213.94666, -30.19732,  19.82413,  10.00,  213.80643
9423, 3779, -28.04634, -40.78363, -191.76854,  211.76854, -28.04634,  40.78363,  10.00,  211.76854, -28.18374,  40.48055,  10.00,  211.63976
9424, 3778, -29.4432, -41.96736, -192.35252,  212.35252, -29.4432,  41.96736,  10.00,  212.35252, -29.58061,  41.66541,  10.00,  212.22588
9425, 4808, -30.00201, -31.06928, -193.14182,  213.14182, -30.00201,  31.06928,  10.00,  213.14182, -30.15167,  30.72147,  10.00,  213.00198
9426, 4808, -30.00201, -31.06928, -193.14182,  213.14182, -30.00201,  31.06928,  10.00,  213.14182, -30.15167,  30.72147,  10.00,  213.00198
9427, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9428, 4809, -30.03051, -20.22549, -193.94666,  213.94666, -30.03051,  20.22549,  10.00,  213.94666, -30.19732,  19.82413,  10.00,  213.80643
9429, 3778, -29.4432, -41.96736, -192.35252,  212.35252, -29.4432,  41.96736,  10.00,  212.35252, -29.58061,  41.66541,  10.00,  212.22588
9430, 4811, -29.87124, -31.99499, -193.60181,  213.60181, -29.87124,  31.99499,  10.00,  213.60181, -30.02045,  31.64258,  10.00,  213.46271
9431, 4808, -30.00201, -31.06928, -193.14182,  213.14182, -30.00201,  31.06928,  10.00,  213.14182, -30.15167,  30.72147,  10.00,  213.00198
9432, 4808, -30.00201, -31.06928, -193.14182,  213.14182, -30.00201,  31.06928,  10.00,  213.14182, -30.15167,  30.72147,  10.00,  213.00198
9433, 4811, -29.87124, -31.99499, -193.60181,  213.60181, -29.87124,  31.99499,  10.00,  213.60181, -30.02045,  31.64258,  10.00,  213.46271
9434, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9435, 4811, -29.87124, -31.99499, -193.60181,  213.60181, -29.87124,  31.99499,  10.00,  213.60181, -30.02045,  31.64258,  10.00,  213.46271
9436, 3778, -29.4432, -41.96736, -192.35252,  212.35252, -29.4432,  41.96736,  10.00,  212.35252, -29.58061,  41.66541,  10.00,  212.22588
9437, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9438, 3780, -29.31479, -52.91188, -192.9205,  212.9205, -29.31479,  52.91188,  10.00,  212.9205, -29.44523,  52.62869,  10.00,  212.81528
9439, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9440, 3778, -29.4432, -41.96736, -192.35252,  212.35252, -29.4432,  41.96736,  10.00,  212.35252, -29.58061,  41.66541,  10.00,  212.22588
9441, 4811, -29.87124, -31.99499, -193.60181,  213.60181, -29.87124,  31.99499,  10.00,  213.60181, -30.02045,  31.64258,  10.00,  213.46271
9442, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9443, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9444, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9445, 4811, -29.87124, -31.99499, -193.60181,  213.60181, -29.87124,  31.99499,  10.00,  213.60181, -30.02045,  31.64258,  10.00,  213.46271
9446, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9447, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9448, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9449, 3780, -29.31479, -52.91188, -192.9205,  212.9205, -29.31479,  52.91188,  10.00,  212.9205, -29.44523,  52.62869,  10.00,  212.81528
9450, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9451, 3780, -29.31479, -52.91188, -192.9205,  212.9205, -29.31479,  52.91188,  10.00,  212.9205, -29.44523,  52.62869,  10.00,  212.81528
9452, 3782, -27.79521, -56.58675, -195.46768,  215.46768, -27.79521,  56.58675,  10.00,  215.46768, -27.92631,  56.25488,  10.00,  215.36754
9453, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9454, 3782, -27.79521, -56.58675, -195.46768,  215.46768, -27.79521,  56.58675,  10.00,  215.46768, -27.92631,  56.25488,  10.00,  215.36754
9455, 3790, -25.72801, -57.60608, -195.94141,  215.94141, -25.72801,  57.60608,  10.00,  215.94141, -25.85892,  57.26054,  10.00,  215.8427
9456, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9457, 4815, -30.71581, -35.08614, -195.341,  215.341, -30.71581,  35.08614,  10.00,  215.341, -30.86388,  34.72553,  10.00,  215.20465
9458, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9459, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9460, 4815, -30.71581, -35.08614, -195.341,  215.341, -30.71581,  35.08614,  10.00,  215.341, -30.86388,  34.72553,  10.00,  215.20465
9461, 4812, -30.05764, -44.18581, -193.79932,  213.79932, -30.05764,  44.18581,  10.00,  213.79932, -30.19501,  43.86641,  10.00,  213.67517
9462, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9463, 3790, -25.72801, -57.60608, -195.94141,  215.94141, -25.72801,  57.60608,  10.00,  215.94141, -25.85892,  57.26054,  10.00,  215.8427
9464, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9465, 3790, -25.72801, -57.60608, -195.94141,  215.94141, -25.72801,  57.60608,  10.00,  215.94141, -25.85892,  57.26054,  10.00,  215.8427
9466, 4817, -25.52567, -49.94202, -196.95628,  216.95628, -25.52567,  49.94202,  10.00,  216.95628, -25.6633,  49.57063,  10.00,  216.84238
9467, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9468, 4818, -25.23932, -42.02855, -197.89317,  217.89317, -25.23932,  42.02855,  10.00,  217.89317, -25.38382,  41.63555,  10.00,  217.76428
9469, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9470, 4817, -25.52567, -49.94202, -196.95628,  216.95628, -25.52567,  49.94202,  10.00,  216.95628, -25.6633,  49.57063,  10.00,  216.84238
9471, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9472, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9473, 4815, -30.71581, -35.08614, -195.341,  215.341, -30.71581,  35.08614,  10.00,  215.341, -30.86388,  34.72553,  10.00,  215.20465
9474, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9475, 4814, -28.269, -48.87798, -196.81538,  216.81538, -28.269,  48.87798,  10.00,  216.81538, -28.40694,  48.51532,  10.00,  216.69884
9476, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9477, 4818, -25.23932, -42.02855, -197.89317,  217.89317, -25.23932,  42.02855,  10.00,  217.89317, -25.38382,  41.63555,  10.00,  217.76428
9478, 4820, -26.00938, -43.06704, -198.31395,  218.31395, -26.00938,  43.06704,  10.00,  218.31395, -26.15348,  42.6729,  10.00,  218.1861
9479, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9480, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9481, 4816, -25.94618, -49.80817, -197.17192,  217.17192, -25.94618,  49.80817,  10.00,  217.17192, -26.08424,  49.43449,  10.00,  217.05786
9482, 4820, -26.00938, -43.06704, -198.31395,  218.31395, -26.00938,  43.06704,  10.00,  218.31395, -26.15348,  42.6729,  10.00,  218.1861
9483, 4820, -26.00938, -43.06704, -198.31395,  218.31395, -26.00938,  43.06704,  10.00,  218.31395, -26.15348,  42.6729,  10.00,  218.1861
9484, 4818, -25.23932, -42.02855, -197.89317,  217.89317, -25.23932,  42.02855,  10.00,  217.89317, -25.38382,  41.63555,  10.00,  217.76428
9485, 4821, -24.66382, -35.77374, -198.71135,  218.71135, -24.66382,  35.77374,  10.00,  218.71135, -24.81557,  35.36971,  10.00,  218.57491
9486, 4820, -26.00938, -43.06704, -198.31395,  218.31395, -26.00938,  43.06704,  10.00,  218.31395, -26.15348,  42.6729,  10.00,  218.1861
9487, 4821, -24.66382, -35.77374, -198.71135,  218.71135, -24.66382,  35.77374,  10.00,  218.71135, -24.81557,  35.36971,  10.00,  218.57491
9488, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9489, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9490, 4820, -26.00938, -43.06704, -198.31395,  218.31395, -26.00938,  43.06704,  10.00,  218.31395, -26.15348,  42.6729,  10.00,  218.1861
9491, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9492, 4823, -23.67526, -29.36785, -199.6221,  219.6221, -23.67526,  29.36785,  10.00,  219.6221, -23.83491,  28.95948,  10.00,  219.4819
9493, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9494, 4821, -24.66382, -35.77374, -198.71135,  218.71135, -24.66382,  35.77374,  10.00,  218.71135, -24.81557,  35.36971,  10.00,  218.57491
9495, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9496, 4815, -30.71581, -35.08614, -195.341,  215.341, -30.71581,  35.08614,  10.00,  215.341, -30.86388,  34.72553,  10.00,  215.20465
9497, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9498, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9499, 4815, -30.71581, -35.08614, -195.341,  215.341, -30.71581,  35.08614,  10.00,  215.341, -30.86388,  34.72553,  10.00,  215.20465
9500, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9501, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9502, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9503, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9504, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9505, 4819, -28.72568, -41.00154, -198.07091,  218.07091, -28.72568,  41.00154,  10.00,  218.07091, -28.87133,  40.61728,  10.00,  217.94034
9506, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9507, 4823, -23.67526, -29.36785, -199.6221,  219.6221, -23.67526,  29.36785,  10.00,  219.6221, -23.83491,  28.95948,  10.00,  219.4819
9508, 4826, -24.71969, -29.50859, -200.41168,  220.41168, -24.71969,  29.50859,  10.00,  220.41168, -24.87989,  29.10996,  10.00,  220.27129
9509, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9510, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9511, 4822, -25.66954, -36.30704, -199.42578,  219.42578, -25.66954,  36.30704,  10.00,  219.42578, -25.82151,  35.90498,  10.00,  219.28944
9512, 4826, -24.71969, -29.50859, -200.41168,  220.41168, -24.71969,  29.50859,  10.00,  220.41168, -24.87989,  29.10996,  10.00,  220.27129
9513, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9514, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9515, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9516, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9517, 4813, -30.39, -33.88784, -194.86192,  214.86192, -30.39,  33.88784,  10.00,  214.86192, -30.53874,  33.52816,  10.00,  214.7245
9518, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9519, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9520, 4828, -29.03001, -18.71746, -198.09999,  218.09999, -29.03001,  18.71746,  10.00,  218.09999, -29.20466,  18.32051,  10.00,  217.96393
9521, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9522, 4829, -24.95785, -10.26207, -194.16203,  214.16203, -24.95785,  10.26207,  10.00,  214.16203, -25.14063,  9.81598,  10.00,  214.02777
9523, 4830, -28.88214, -20.19485, -194.08841,  214.08841, -28.88214,  20.19485,  10.00,  214.08841, -29.04915,  19.78904,  10.00,  213.94841
9524, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9525, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9526, 4831, -27.53061, -25.80285, -200.25758,  220.25758, -27.53061,  25.80285,  10.00,  220.25758, -27.69624,  25.41562,  10.00,  220.11816
9527, 4828, -29.03001, -18.71746, -198.09999,  218.09999, -29.03001,  18.71746,  10.00,  218.09999, -29.20466,  18.32051,  10.00,  217.96393
9528, 4825, -28.77723, -32.66908, -199.2054,  219.2054, -28.77723,  32.66908,  10.00,  219.2054, -28.93353,  32.27895,  10.00,  219.06744
9529, 4826, -24.71969, -29.50859, -200.41168,  220.41168, -24.71969,  29.50859,  10.00,  220.41168, -24.87989,  29.10996,  10.00,  220.27129
9530, 4831, -27.53061, -25.80285, -200.25758,  220.25758, -27.53061,  25.80285,  10.00,  220.25758, -27.69624,  25.41562,  10.00,  220.11816
9531, 4832, -29.3811, -17.49797, -197.64359,  217.64359, -29.3811,  17.49797,  10.00,  217.64359, -29.55726,  17.09784,  10.00,  217.50812
9532, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9533, 4828, -29.03001, -18.71746, -198.09999,  218.09999, -29.03001,  18.71746,  10.00,  218.09999, -29.20466,  18.32051,  10.00,  217.96393
9534, 4832, -29.3811, -17.49797, -197.64359,  217.64359, -29.3811,  17.49797,  10.00,  217.64359, -29.55726,  17.09784,  10.00,  217.50812
9535, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9536, 4824, -30.21738, -26.06117, -196.77696,  216.77696, -30.21738,  26.06117,  10.00,  216.77696, -30.37884,  25.66979,  10.00,  216.63626
9537, 4828, -29.03001, -18.71746, -198.09999,  218.09999, -29.03001,  18.71746,  10.00,  218.09999, -29.20466,  18.32051,  10.00,  217.96393
9538, 4831, -27.53061, -25.80285, -200.25758,  220.25758, -27.53061,  25.80285,  10.00,  220.25758, -27.69624,  25.41562,  10.00,  220.11816
9539, 4833, -27.92951, -15.18191, -198.97675,  218.97675, -27.92951,  15.18191,  10.00,  218.97675, -28.11094,  14.78573,  10.00,  218.8439
9540, 4832, -29.3811, -17.49797, -197.64359,  217.64359, -29.3811,  17.49797,  10.00,  217.64359, -29.55726,  17.09784,  10.00,  217.50812
9541, 4828, -29.03001, -18.71746, -198.09999,  218.09999, -29.03001,  18.71746,  10.00,  218.09999, -29.20466,  18.32051,  10.00,  217.96393
9542, 4833, -27.92951, -15.18191, -198.97675,  218.97675, -27.92951,  15.18191,  10.00,  218.97675, -28.11094,  14.78573,  10.00,  218.8439
9543, 4832, -29.3811, -17.49797, -197.64359,  217.64359, -29.3811,  17.49797,  10.00,  217.64359, -29.55726,  17.09784,  10.00,  217.50812
9544, 4834, -29.24965, -15.48361, -196.77281,  216.77281, -29.24965,  15.48361,  10.00,  216.77281, -29.42823,  15.07371,  10.00,  216.63857
9545, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9546, 4834, -29.24965, -15.48361, -196.77281,  216.77281, -29.24965,  15.48361,  10.00,  216.77281, -29.42823,  15.07371,  10.00,  216.63857
9547, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9548, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9549, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9550, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9551, 4827, -30.10338, -23.60081, -195.73662,  215.73662, -30.10338,  23.60081,  10.00,  215.73662, -30.26712,  23.20314,  10.00,  215.59595
9552, 4832, -29.3811, -17.49797, -197.64359,  217.64359, -29.3811,  17.49797,  10.00,  217.64359, -29.55726,  17.09784,  10.00,  217.50812
9553, 4836, -27.62228, -8.41371, -197.78152,  217.78152, -27.62228,  8.41371,  10.00,  217.78152, -27.81448,  7.99958,  10.00,  217.65506
9554, 4834, -29.24965, -15.48361, -196.77281,  216.77281, -29.24965,  15.48361,  10.00,  216.77281, -29.42823,  15.07371,  10.00,  216.63857
9555, 4836, -27.62228, -8.41371, -197.78152,  217.78152, -27.62228,  8.41371,  10.00,  217.78152, -27.81448,  7.99958,  10.00,  217.65506
9556, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9557, 4834, -29.24965, -15.48361, -196.77281,  216.77281, -29.24965,  15.48361,  10.00,  216.77281, -29.42823,  15.07371,  10.00,  216.63857
9558, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9559, 4837, -28.17816, -12.0599, -195.56219,  215.56219, -28.17816,  12.0599,  10.00,  215.56219, -28.36069,  11.63356,  10.00,  215.42917
9560, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9561, 4829, -24.95785, -10.26207, -194.16203,  214.16203, -24.95785,  10.26207,  10.00,  214.16203, -25.14063,  9.81598,  10.00,  214.02777
9562, 4810, -29.85186, -21.52815, -194.60158,  214.60158, -29.85186,  21.52815,  10.00,  214.60158, -30.01774,  21.12705,  10.00,  214.46161
9563, 4837, -28.17816, -12.0599, -195.56219,  215.56219, -28.17816,  12.0599,  10.00,  215.56219, -28.36069,  11.63356,  10.00,  215.42917
9564, 4836, -27.62228, -8.41371, -197.78152,  217.78152, -27.62228,  8.41371,  10.00,  217.78152, -27.81448,  7.99958,  10.00,  217.65506
9565, 4838, -26.77046, -8.281, -197.57813,  217.57813, -26.77046,  8.281,  10.00,  217.57813, -26.96264,  7.85991,  10.00,  217.45174
9566, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9567, 4838, -26.77046, -8.281, -197.57813,  217.57813, -26.77046,  8.281,  10.00,  217.57813, -26.96264,  7.85991,  10.00,  217.45174
9568, 4837, -28.17816, -12.0599, -195.56219,  215.56219, -28.17816,  12.0599,  10.00,  215.56219, -28.36069,  11.63356,  10.00,  215.42917
9569, 4835, -28.66648, -14.74656, -196.64897,  216.64897, -28.66648,  14.74656,  10.00,  216.64897, -28.84614,  14.33177,  10.00,  216.51527
9570, 4829, -24.95785, -10.26207, -194.16203,  214.16203, -24.95785,  10.26207,  10.00,  214.16203, -25.14063,  9.81598,  10.00,  214.02777
9571, 4837, -28.17816, -12.0599, -195.56219,  215.56219, -28.17816,  12.0599,  10.00,  215.56219, -28.36069,  11.63356,  10.00,  215.42917
9572, 4839, -26.2301, -4.95297, -196.52515,  216.52515, -26.2301,  4.95297,  10.00,  216.52515, -26.42666,  4.51506,  10.00,  216.40067
9573, 4838, -26.77046, -8.281, -197.57813,  217.57813, -26.77046,  8.281,  10.00,  217.57813, -26.96264,  7.85991,  10.00,  217.45174
9574, 4839, -26.2301, -4.95297, -196.52515,  216.52515, -26.2301,  4.95297,  10.00,  216.52515, -26.42666,  4.51506,  10.00,  216.40067
9575, 4837, -28.17816, -12.0599, -195.56219,  215.56219, -28.17816,  12.0599,  10.00,  215.56219, -28.36069,  11.63356,  10.00,  215.42917
9576, 4829, -24.95785, -10.26207, -194.16203,  214.16203, -24.95785,  10.26207,  10.00,  214.16203, -25.14063,  9.81598,  10.00,  214.02777
9577, 4839, -26.2301, -4.95297, -196.52515,  216.52515, -26.2301,  4.95297,  10.00,  216.52515, -26.42666,  4.51506,  10.00,  216.40067
9578, 4840, -22.73, -2.75573, -195.05228,  215.05228, -22.73,  2.75573,  10.00,  215.05228, -22.92782,  2.28589,  10.00,  214.92747
9579, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9580, 4840, -22.73, -2.75573, -195.05228,  215.05228, -22.73,  2.75573,  10.00,  215.05228, -22.92782,  2.28589,  10.00,  214.92747
9581, 4839, -26.2301, -4.95297, -196.52515,  216.52515, -26.2301,  4.95297,  10.00,  216.52515, -26.42666,  4.51506,  10.00,  216.40067
9582, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9583, 4839, -26.2301, -4.95297, -196.52515,  216.52515, -26.2301,  4.95297,  10.00,  216.52515, -26.42666,  4.51506,  10.00,  216.40067
9584, 4838, -26.77046, -8.281, -197.57813,  217.57813, -26.77046,  8.281,  10.00,  217.57813, -26.96264,  7.85991,  10.00,  217.45174
9585, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9586, 4842, -20.47674,  3.22759, -196.32074,  216.32074, -20.47674, -3.22759,  10.00,  216.32074, -20.68813, -3.70743,  10.00,  216.20628
9587, 4840, -22.73, -2.75573, -195.05228,  215.05228, -22.73,  2.75573,  10.00,  215.05228, -22.92782,  2.28589,  10.00,  214.92747
9588, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9589, 4843, -18.84314,  5.21315, -197.58002,  217.58002, -18.84314, -5.21315,  10.00,  217.58002, -19.06056, -5.68775,  10.00,  217.47104
9590, 4842, -20.47674,  3.22759, -196.32074,  216.32074, -20.47674, -3.22759,  10.00,  216.32074, -20.68813, -3.70743,  10.00,  216.20628
9591, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9592, 4844, -21.99728,  3.96416, -199.05388,  219.05388, -21.99728, -3.96416,  10.00,  219.05388, -22.21439, -4.39809,  10.00,  218.94481
9593, 4843, -18.84314,  5.21315, -197.58002,  217.58002, -18.84314, -5.21315,  10.00,  217.58002, -19.06056, -5.68775,  10.00,  217.47104
9594, 4844, -21.99728,  3.96416, -199.05388,  219.05388, -21.99728, -3.96416,  10.00,  219.05388, -22.21439, -4.39809,  10.00,  218.94481
9595, 4845, -17.37966,  5.97808, -198.71239,  218.71239, -17.37966, -5.97808,  10.00,  218.71239, -17.60048, -6.44517,  10.00,  218.60693
9596, 4843, -18.84314,  5.21315, -197.58002,  217.58002, -18.84314, -5.21315,  10.00,  217.58002, -19.06056, -5.68775,  10.00,  217.47104
9597, 4841, -23.93937,  0.93136, -197.76938,  217.76938, -23.93937, -0.93136,  10.00,  217.76938, -24.14877, -1.37207,  10.00,  217.65414
9598, 4838, -26.77046, -8.281, -197.57813,  217.57813, -26.77046,  8.281,  10.00,  217.57813, -26.96264,  7.85991,  10.00,  217.45174
9599, 4846, -24.57891, -3.25958, -198.79819,  218.79819, -24.57891,  3.25958,  10.00,  218.79819, -24.78189,  2.83979,  10.00,  218.67921
